A Home at the End of the World,Michael Cunningham,3.9,Fiction,http://books.google.com/books/content?id=MwMEpfe72u4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Call It Sleep,Henry Roth,3.83,Fiction,http://books.google.com/books/content?id=HdZwPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
I Am Charlotte Simmons,Tom Wolfe,3.41,Fiction,http://books.google.com/books/content?id=1EPdr5xFKfsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Small Island,Andrea Levy,3.93,Fiction,http://books.google.com/books/content?id=tahylzEQ78AC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Collected Prose,Paul Auster,4.04,Literary collections,http://books.google.com/books/content?id=J0HhZE6jxRMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Saints at the River,Ron Rash,3.8,Fiction,http://books.google.com/books/content?id=YlTVmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Chemistry and Other Stories,Ron Rash,4.19,Fiction,http://books.google.com/books/content?id=lyFJyJXwL30C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Vita,Melania G. Mazzucco,3.74,Fiction,http://books.google.com/books/content?id=CzeRmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Night Draws Near,Anthony Shadid,4.11,History,http://books.google.com/books/content?id=foVhywPrz4EC&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Woman in Berlin,Anonymous,4.32,Biography & autobiography,http://books.google.com/books/content?id=HcrzDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Brooklyn Follies,Paul Auster,3.83,Fiction,http://books.google.com/books/content?id=Opf3yeQixwQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Limitations,Scott Turow,3.33,Fiction,http://books.google.com/books/content?id=hpol_mVahEYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Price of the Ticket,James Baldwin,4.7,Literary criticism,http://books.google.com/books/content?id=VbkZxwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Humanoids,Jack Williamson,3.75,Fiction,http://books.google.com/books/content?id=vPSl0AW8Z74C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Demon Princes  Vol. 1,Jack Vance,4.25,Fiction,http://books.google.com/books/content?id=L2nkDav2B-oC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Memory of Whiteness,Kim Stanley Robinson,3.56,Fiction,http://books.google.com/books/content?id=NZak7Hk5zTQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Xenocide,Orson Scott Card,3.79,Fiction,http://books.google.com/books/content?id=T2AfTwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Dark Descent,Clive Barker,4.26,Fiction,http://books.google.com/books/content?id=pNgZxdPETK0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Ports of Call,Jack Vance,3.53,Fiction,http://books.google.com/books/content?id=_Zu4Su4cdMoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Demon Princes  Vol. 2,Jack Vance,4.3,Fiction,http://books.google.com/books/content?id=z3UwcQvKmrUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Jack of Kinrowan,Charles de Lint,4.11,Fiction,http://books.google.com/books/content?id=FcODdbHfSbgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Lurulu,Jack Vance,3.58,Fiction,http://books.google.com/books/content?id=Jm3auoBpHUsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Land of Laughs,Jonathan Carroll,3.9,Fiction,http://books.google.com/books/content?id=OUIAmQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Tales of the Dying Earth,Jack Vance,4.14,Fiction,http://books.google.com/books/content?id=Y_HRpJHlylUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Fantasies of Robert A. Heinlein,Robert A. Heinlein,3.9,Fiction,http://books.google.com/books/content?id=FtQzvJEjXmEC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Songmaster,Orson Scott Card,3.73,Fiction,http://books.google.com/books/content?id=xkfZlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Lovelock,Orson Scott Card,3.46,Fiction,http://books.google.com/books/content?id=0xpWmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Duel,Richard Matheson,4.05,Fiction,http://books.google.com/books/content?id=CEM1sk7k3XQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Collected Stories of Arthur C. Clarke,Arthur C. Clarke,4.3,Fiction,http://books.google.com/books/content?id=HLz1g95AXDsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Sword & Citadel,Gene Wolfe,4.31,Fiction,http://books.google.com/books/content?id=cMwvcO6bxeAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Starry Rift,James Tiptree,3.82,Fiction,
Pacific Edge,Kim Stanley Robinson,3.78,Fiction,http://books.google.com/books/content?id=H_ubx3mtdPwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Devil's Backbone,Terry C. Johnston,4.17,Fiction,http://books.google.com/books/content?id=0jU3QgOmkmIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Circle,David Poyer,4.08,Fiction,http://books.google.com/books/content?id=N-H70tCN0S8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Faking It,Jennifer Crusie,3.92,Fiction,http://books.google.com/books/content?id=LkyHoWezX70C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Welcome to Temptation,Jennifer Crusie,3.95,Fiction,http://books.google.com/books/content?id=qZ-EngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Full Bloom,Janet Evanovich,3.81,Fiction,http://books.google.com/books/content?id=j25oZ2e_B04C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Full Scoop,Janet Evanovich,3.79,Fiction,http://books.google.com/books/content?id=PoiDzEZ6P1cC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Damned,L. A. Banks,4.28,Fiction,http://books.google.com/books/content?id=oeW8Wg22C8EC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Cursed One,Ronda Thompson,4.02,Fiction,http://books.google.com/books/content?id=MGGBfPjVRo0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Quiver Full of Arrows,Jeffrey Archer,3.78,Fiction,http://books.google.com/books/content?id=KijMxDuhGwwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Hunted,L. A. Banks,4.14,Fiction,http://books.google.com/books/content?id=J6ydFyCQZf0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Forbidden,L. A. Banks,4.27,Fiction,http://books.google.com/books/content?id=EFR46h9YDCoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
When the Lion Feeds,Wilbur Smith,4.18,Fiction,http://books.google.com/books/content?id=0YLT5DSlsgAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Sparrow Falls,Wilbur Smith,4.17,Fiction,http://books.google.com/books/content?id=H2LkkhtRc3YC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Unfortunate Miss Fortunes,Jennifer Crusie,3.47,Fiction,http://books.google.com/books/content?id=OiTxAXtNetwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Hot Stuff,Janet Evanovich,3.74,Fiction,http://books.google.com/books/content?id=iLMQi0lFhcoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Two for the Dough,Janet Evanovich,4.11,Fiction,http://books.google.com/books/content?id=bEPhY0R79U8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Edge of Honor,P. T. Deutermann,3.96,Fiction,http://books.google.com/books/content?id=8pCVIUYmqeIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Wings of Fire,Charles Todd,3.99,Fiction,http://books.google.com/books/content?id=4yoOmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
All Creatures Great and Small,James Herriot,4.32,Biography & autobiography,http://books.google.com/books/content?id=YiYUOW9L-pIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Lord God Made Them All,James Herriot,4.41,Biography & autobiography,http://books.google.com/books/content?id=oGfN4s8XTL8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Four to Score,Janet Evanovich,4.17,Fiction,http://books.google.com/books/content?id=PONNi9gzTvsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Thrones  Dominations,Dorothy L. Sayers,3.88,Fiction,http://books.google.com/books/content?id=VNqOShbEM20C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Black Coffee,Agatha Christie,3.48,Fiction,http://books.google.com/books/content?id=-VhVpVwI6h4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
El Paso,Matt Braun,3.4,Fiction,http://books.google.com/books/content?id=GP3EXjYkGRMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Search the Dark,Charles Todd,4,Fiction,http://books.google.com/books/content?id=I9yZKs30ChMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Cuba,Stephen Coonts,3.81,Fiction,http://books.google.com/books/content?id=LgKACy2j2Z8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
What the Corpse Revealed,Hugh Miller,3.79,True crime,http://books.google.com/books/content?id=7XyFr-Le_94C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Name Dropping,Rachael F. Heller,3.53,Fiction,http://books.google.com/books/content?id=ElhF-a6l4TMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Seven Up,Janet Evanovich,4.16,Fiction,http://books.google.com/books/content?id=YGEWzGIjP7MC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Hardcase,Dan Simmons,3.69,Fiction,http://books.google.com/books/content?id=YlLPo1ghL7IC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Warlock,Wilbur Smith,4.04,Fiction,http://books.google.com/books/content?id=_GBCl-x8npUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Crooked House,Agatha Christie,4.02,Fiction,http://books.google.com/books/content?id=c3DuwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Abandoned Prayers,Gregg Olsen,3.78,True crime,http://books.google.com/books/content?id=qWw4mQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Sigma Protocol,Robert Ludlum,3.79,Fiction,http://books.google.com/books/content?id=zB21mSnmop8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
True Believers,Jane Haddam,3.88,Fiction,http://books.google.com/books/content?id=Z0ZtyZ107gQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Full Blast,Janet Evanovich,3.82,Fiction,http://books.google.com/books/content?id=DppT-OV4Np8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Hard Eight,Janet Evanovich,4.17,Fiction,http://books.google.com/books/content?id=xXdPbpUfTSAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Eleven on Top,Janet Evanovich,4.16,Fiction,http://books.google.com/books/content?id=T7uR17fOgAoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Minion,L. A. Banks,3.44,Fiction,http://books.google.com/books/content?id=GRfSV_71yHkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Janson Directive,Robert Ludlum,3.86,Fiction,http://books.google.com/books/content?id=3ZjXmeLJHLgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Tristan Betrayal,Robert Ludlum,3.83,Fiction,http://books.google.com/books/content?id=a3ZYlahp0BUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Ambler Warning,Robert Ludlum,3.72,Fiction,http://books.google.com/books/content?id=-dA1x-y9eu0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Robert Ludlum's The Moscow Vector,Robert Ludlum,3.98,Fiction,http://books.google.com/books/content?id=YIvFngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Firefly,P. T. Deutermann,3.76,Fiction,http://books.google.com/books/content?id=dTHrmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
As the Crow Flies,Jeffrey Archer,4.08,Fiction,http://books.google.com/books/content?id=IeunykAgyGoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Dakota,Matt Braun,3.69,Fiction,http://books.google.com/books/content?id=N2T1mAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Fantastic Vampire,James Craig Holte,0,Literary criticism,http://books.google.com/books/content?id=mpmrWCQ1e3MC&printsec=frontcover&img=1&zoom=1&source=gbs_api
From Hinton to Hamlet,Sarah K. Herz,4.01,Literary criticism,http://books.google.com/books/content?id=Wg77SNlqP6MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
SantaKid,James Patterson,3.89,Juvenile fiction,http://books.google.com/books/content?id=2d9FvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Trials of Death,Darren Shan,4.25,Juvenile fiction,http://books.google.com/books/content?id=99CCPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Oblivion,David Foster Wallace,4.07,Fiction,http://books.google.com/books/content?id=yE6lPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Julie and Julia,Julie Powell,3.7,Biography & autobiography,http://books.google.com/books/content?id=KdoZHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Truth of the Matter,Robb Forman Dew,3.06,Fiction,http://books.google.com/books/content?id=qeb3GwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Beatles,Bob Spitz,4.15,Biography & autobiography,http://books.google.com/books/content?id=ahrfGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Twilight,Stephenie Meyer,3.59,Young adult fiction,
Cirque Du Freak #10: The Lake of Souls,Darren Shan,4.19,Young adult fiction,
The Terror,Dan Simmons,4.05,Fiction,http://books.google.com/books/content?id=2FLxMwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Hollywood Station,Joseph Wambaugh,3.72,Fiction,http://books.google.com/books/content?id=W6kjuQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Harry Bosch Novels,Michael Connelly,4.34,Fiction,http://books.google.com/books/content?id=w2cscAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Consider the Lobster,David Foster Wallace,4.25,Literary criticism & collections,http://books.google.com/books/content?id=h1xpAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Bookseller of Kabul,Asne Seierstad,3.77,Biography & autobiography,http://books.google.com/books/content?id=Cf8UfBNXdQ0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Yiddish with Dick and Jane,Ellis Weiner,3.91,Humor,http://books.google.com/books/content?id=FSnjlgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Lovely Bones,Alice Sebold,3.79,Fiction,http://books.google.com/books/content?id=o-QfngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Blink,Malcolm Gladwell,3.92,Business & economics,http://books.google.com/books/content?id=00BYnZF_KlgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Paint it Black,Janet Fitch,3.48,Fiction,http://books.google.com/books/content?id=DD8elwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The World Treasury of Physics  Astronomy  and Mathematics,Timothy Ferris,4.12,Education,http://books.google.com/books/content?id=zryXGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
White Oleander,Janet Fitch,3.95,Fiction,http://books.google.com/books/content?id=xpoXzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Midnight Riders,Scott Freeman,3.98,Music,http://books.google.com/books/content?id=UOFfewAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Magus,John Fowles,4.05,Fiction,http://books.google.com/books/content?id=W6G5bwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Mythology,Edith Hamilton,3.99,Social science,http://books.google.com/books/content?id=PZDd0ypkLZgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Last Lion  The: Volume 1,William Manchester,4.43,Biography & autobiography,
Candy,Mian Mian,3.31,Fiction,http://books.google.com/books/content?id=sW_hlgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Black Veil,Rick Moody,3.06,Family & relationships,http://books.google.com/books/content?id=AQC2QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Harry Bosch Novels  The: Volume 2,Michael Connelly,4.48,Fiction,http://books.google.com/books/content?id=rnDHlgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Miracle on the 17th Green,James Patterson,3.66,Fiction,http://books.google.com/books/content?id=gmkUPZQ-Q80C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Ice Storm,Rick Moody,3.67,Fiction,http://books.google.com/books/content?id=8I-oYgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Gossip Girl #6: You're the One That I Want,Cecily von Ziegesar,3.71,Juvenile fiction,http://books.google.com/books/content?id=zmg8yAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Catcher in the Rye,J.D. Salinger,3.8,Fiction,http://books.google.com/books/content?id=ZotvleqZomIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Mind Over Money,John W. Schott,2.67,Business & economics,http://books.google.com/books/content?id=eC7T1ZJW_SAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Strangers from a Different Shore,Ronald Takaki,4.12,History,http://books.google.com/books/content?id=HcSSQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Stephen King Omnibus,Stephen King,4.29,New england,http://books.google.com/books/content?id=fY1wGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Vampire Mountain,Darren Shan,4.17,Juvenile fiction,http://books.google.com/books/content?id=lR-4QT-8JpcC&printsec=frontcover&img=1&zoom=1&source=gbs_api
An Unfinished Life,Robert Dallek,4.07,Biography & autobiography,http://books.google.com/books/content?id=EhUpxwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Gossip Girl #1,Cecily von Ziegesar,3.51,Young adult fiction,http://books.google.com/books/content?id=g7qWxgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Gossip Girl #3: All I Want is Everything,Cecily von Ziegesar,3.55,Young adult fiction,http://books.google.com/books/content?id=aTw3vdPW-PAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Supposedly Fun Thing I'll Never Do Again,David Foster Wallace,4.27,Humor,http://books.google.com/books/content?id=QkhpvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Brideshead Revisited,Evelyn Waugh,4,Fiction,http://books.google.com/books/content?id=ucqvugEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Complete Stories of Evelyn Waugh,Evelyn Waugh,4,Fiction,http://books.google.com/books/content?id=HeLt9TIQx5UC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Don't Stop the Carnival,Herman Wouk,3.93,Fiction,http://books.google.com/books/content?id=UKA_PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Youngblood Hawke,Herman Wouk,4.02,Fiction,http://books.google.com/books/content?id=T3gzHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
American Government,Karen O'Connor,2.95,Political science,http://books.google.com/books/content?id=7f_lrQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Essentials of American Government,Karen O'Connor,3.5,Political science,http://books.google.com/books/content?id=ml8rg8OrRGoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Non-designer's Web Book,Robin Williams,3.65,Computers,http://books.google.com/books/content?id=te0kAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
